sample_id,speaker,utt_id,target_word,condition,band,operation,target_loss,raw_prediction,mapped_prediction,mapped_correct,raw_exact,target_rank,target_distance,linf
F03||129||bad,F03,129,bad,remove_0.5-2k,0.5-2k,remove,3.6953125,bad,bad,1,1,1,0,0.00020000338554382324
F03||129||bad,F03,129,bad,retain_2-4k,2-4k,retain,4.28125,bad,bad,1,1,1,0,0.0002000001259148121
F03||129||bad,F03,129,bad,remove_2-4k,2-4k,remove,3.884765625,bad,bad,1,1,1,0,0.00020000338554382324
F03||129||bad,F03,129,bad,retain_4-8k,4-8k,retain,3.99609375,bad,bad,1,1,1,0,0.00020000338554382324
F03||129||bad,F03,129,bad,remove_4-8k,4-8k,remove,3.849609375,bad,bad,1,1,1,0,0.00020000338554382324
F03||143||ate,F03,143,ate,retain_0-0.5k,0-0.5k,retain,6.01953125,eight,eight,0,0,119,5,0.00010692700743675232
F03||143||ate,F03,143,ate,remove_0-0.5k,0-0.5k,remove,4.89453125,ape,ate,1,0,1,1,0.00020000338554382324
F03||143||ate,F03,143,ate,retain_0.5-2k,0.5-2k,retain,5.53515625,eight,eight,0,0,119,5,0.00020000338554382324
F03||143||ate,F03,143,ate,remove_0.5-2k,0.5-2k,remove,4.71484375,ape,ate,1,0,1,1,0.00020000338554382324
F03||143||ate,F03,143,ate,retain_2-4k,2-4k,retain,4.8203125,,a,0,0,12,3,0.00020000338554382324
F03||143||ate,F03,143,ate,remove_2-4k,2-4k,remove,4.66015625,ape,ate,1,0,1,1,0.00020000338554382324
F03||143||ate,F03,143,ate,retain_4-8k,4-8k,retain,4.83984375,,a,0,0,12,3,0.00020000338554382324
F03||143||ate,F03,143,ate,remove_4-8k,4-8k,remove,4.59375,,a,0,0,12,3,0.00020000338554382324
F03||156||witch,F03,156,witch,retain_0-0.5k,0-0.5k,retain,4.19921875,which,rich,0,0,5,2,0.00016774237155914307
F03||156||witch,F03,156,witch,remove_0-0.5k,0-0.5k,remove,3.302734375,witch,witch,1,1,1,0,0.00020000338554382324
F03||156||witch,F03,156,witch,retain_0.5-2k,0.5-2k,retain,4.125,which,rich,0,0,5,2,0.0002000001259148121
F03||156||witch,F03,156,witch,remove_0.5-2k,0.5-2k,remove,3.345703125,which,rich,0,0,5,2,0.00020000338554382324
F03||156||witch,F03,156,witch,retain_2-4k,2-4k,retain,3.814453125,which,rich,0,0,5,2,0.00020000338554382324
F03||156||witch,F03,156,witch,remove_2-4k,2-4k,remove,3.48046875,which,rich,0,0,5,2,0.00020000338554382324
F03||156||witch,F03,156,witch,retain_4-8k,4-8k,retain,3.619140625,which,rich,0,0,5,2,0.00020000338554382324
F03||156||witch,F03,156,witch,remove_4-8k,4-8k,remove,3.701171875,which,rich,0,0,5,2,0.00020000338554382324
F03||161||mut,F03,161,mut,retain_0-0.5k,0-0.5k,retain,8.375,marked,area,0,0,150,5,0.00011609774082899094
F03||161||mut,F03,161,mut,remove_0-0.5k,0-0.5k,remove,4.7578125,mutt,mut,1,0,1,1,0.00020000338554382324
F03||161||mut,F03,161,mut,retain_0.5-2k,0.5-2k,retain,7.3359375,marked,area,0,0,150,5,0.0002000001259148121
F03||161||mut,F03,161,mut,remove_0.5-2k,0.5-2k,remove,4.796875,mutt,mut,1,0,1,1,0.00020000338554382324
F03||161||mut,F03,161,mut,retain_2-4k,2-4k,retain,5.4609375,mutt,mut,1,0,1,1,0.00020000338554382324
F03||161||mut,F03,161,mut,remove_2-4k,2-4k,remove,5.12109375,mutt,mut,1,0,1,1,0.00020000338554382324
F03||161||mut,F03,161,mut,retain_4-8k,4-8k,retain,7.0703125,marked,area,0,0,150,5,0.00020000338554382324
F03||161||mut,F03,161,mut,remove_4-8k,4-8k,remove,5.26171875,mutt,mut,1,0,1,1,0.00020000338554382324
F03||164||sigh,F03,164,sigh,retain_0-0.5k,0-0.5k,retain,5.79296875,sorry,sort,0,0,111,4,0.0001284116879105568
F03||164||sigh,F03,164,sigh,remove_0-0.5k,0-0.5k,remove,4.8515625,sigh,sigh,1,1,1,0,0.00020000338554382324
F03||164||sigh,F03,164,sigh,retain_0.5-2k,0.5-2k,retain,5.5,sorry,sort,0,0,111,4,0.0002000001259148121
F03||164||sigh,F03,164,sigh,remove_0.5-2k,0.5-2k,remove,4.90234375,sigh,sigh,1,1,1,0,0.00020000338554382324
F03||164||sigh,F03,164,sigh,retain_2-4k,2-4k,retain,5.2890625,sigh,sigh,1,1,1,0,0.00020000338554382324
F03||164||sigh,F03,164,sigh,remove_2-4k,2-4k,remove,4.96484375,sigh,sigh,1,1,1,0,0.00020000338554382324
F03||164||sigh,F03,164,sigh,retain_4-8k,4-8k,retain,5.23828125,sigh,sigh,1,1,1,0,0.00020000338554382324
F03||164||sigh,F03,164,sigh,remove_4-8k,4-8k,remove,5.20703125,sigh,sigh,1,1,1,0,0.00020000338554382324
F03||177||error,F03,177,error,retain_0-0.5k,0-0.5k,retain,4.9609375,air,air,0,0,181,4,0.00014169234782457352
F03||177||error,F03,177,error,remove_0-0.5k,0-0.5k,remove,3.375,error,error,1,1,1,0,0.00020000338554382324
F03||177||error,F03,177,error,retain_0.5-2k,0.5-2k,retain,4.328125,air,air,0,0,181,4,0.0002000001259148121
F03||177||error,F03,177,error,remove_0.5-2k,0.5-2k,remove,3.404296875,error,error,1,1,1,0,0.00020000338554382324
F03||177||error,F03,177,error,retain_2-4k,2-4k,retain,3.80859375,air,air,0,0,181,4,0.00020000338554382324
F03||177||error,F03,177,error,remove_2-4k,2-4k,remove,3.490234375,error,error,1,1,1,0,0.00020000338554382324
F03||177||error,F03,177,error,retain_4-8k,4-8k,retain,3.677734375,error,error,1,1,1,0,0.00020000338554382324
F03||177||error,F03,177,error,remove_4-8k,4-8k,remove,3.623046875,error,error,1,1,1,0,0.00020000338554382324
F03||181||sleep,F03,181,sleep,retain_0-0.5k,0-0.5k,retain,4.6171875,throop,troop,0,0,141,5,0.00012458598939701915
F03||181||sleep,F03,181,sleep,remove_0-0.5k,0-0.5k,remove,3.353515625,sleep,sleep,1,1,1,0,0.00020000338554382324
F03||181||sleep,F03,181,sleep,retain_0.5-2k,0.5-2k,retain,3.171875,sleep,sleep,1,1,1,0,0.0002000001259148121
F03||181||sleep,F03,181,sleep,remove_0.5-2k,0.5-2k,remove,3.34765625,sleep,sleep,1,1,1,0,0.00020000338554382324
F03||181||sleep,F03,181,sleep,retain_2-4k,2-4k,retain,3.453125,sleep,sleep,1,1,1,0,0.00020000338554382324
F03||181||sleep,F03,181,sleep,remove_2-4k,2-4k,remove,3.08984375,sleep,sleep,1,1,1,0,0.00020000338554382324
F03||181||sleep,F03,181,sleep,retain_4-8k,4-8k,retain,3.900390625,rip,rip,0,0,220,4,0.0002000001259148121
F03||181||sleep,F03,181,sleep,remove_4-8k,4-8k,remove,3.537109375,sleep,sleep,1,1,1,0,0.00020000338554382324
F03||183||cycle,F03,183,cycle,retain_0-0.5k,0-0.5k,retain,5.8828125,psycho,echo,0,0,4,4,0.0001360354945063591
F03||183||cycle,F03,183,cycle,remove_0-0.5k,0-0.5k,remove,4.01953125,cycle,cycle,1,1,1,0,0.00020000338554382324
F03||183||cycle,F03,183,cycle,retain_0.5-2k,0.5-2k,retain,5.14453125,psycho,echo,0,0,4,4,0.0002000001259148121
F03||183||cycle,F03,183,cycle,remove_0.5-2k,0.5-2k,remove,3.9921875,cycle,cycle,1,1,1,0,0.00020000338554382324
F03||183||cycle,F03,183,cycle,retain_2-4k,2-4k,retain,4.14453125,cycle,cycle,1,1,1,0,0.00020000338554382324
F03||183||cycle,F03,183,cycle,remove_2-4k,2-4k,remove,4.0703125,cycle,cycle,1,1,1,0,0.00020000338554382324
F03||183||cycle,F03,183,cycle,retain_4-8k,4-8k,retain,4.25,cycle,cycle,1,1,1,0,0.00020000338554382324
F03||183||cycle,F03,183,cycle,remove_4-8k,4-8k,remove,3.9921875,cycle,cycle,1,1,1,0,0.00020000338554382324
F03||192||knew,F03,192,knew,retain_0-0.5k,0-0.5k,retain,4.453125,no,no,0,0,67,3,0.0001257406547665596
F03||192||knew,F03,192,knew,remove_0-0.5k,0-0.5k,remove,3.69140625,new,knew,1,0,1,1,0.00020000338554382324
F03||192||knew,F03,192,knew,retain_0.5-2k,0.5-2k,retain,4.28125,no,no,0,0,67,3,0.00020000338554382324
F03||192||knew,F03,192,knew,remove_0.5-2k,0.5-2k,remove,3.755859375,no,no,0,0,67,3,0.00020000338554382324
F03||192||knew,F03,192,knew,retain_2-4k,2-4k,retain,4.09375,no,no,0,0,67,3,0.00020000338554382324
F03||192||knew,F03,192,knew,remove_2-4k,2-4k,remove,3.888671875,no,no,0,0,67,3,0.00020000338554382324
F03||192||knew,F03,192,knew,retain_4-8k,4-8k,retain,4.1171875,no,no,0,0,67,3,0.00020000338554382324
F03||192||knew,F03,192,knew,remove_4-8k,4-8k,remove,3.87890625,no,no,0,0,67,3,0.00020000338554382324
F03||4||droop,F03,4,droop,retain_0-0.5k,0-0.5k,retain,4.32421875,joop,loop,0,0,4,2,0.00019753840751945972
F03||4||droop,F03,4,droop,remove_0-0.5k,0-0.5k,remove,3.560546875,droop,droop,1,1,1,0,0.00020000338554382324
F03||4||droop,F03,4,droop,retain_0.5-2k,0.5-2k,retain,4.1953125,joop,loop,0,0,4,2,0.00020000338554382324
F03||4||droop,F03,4,droop,remove_0.5-2k,0.5-2k,remove,3.6953125,joop,loop,0,0,4,2,0.00020000338554382324
F03||4||droop,F03,4,droop,retain_2-4k,2-4k,retain,4.0625,joop,loop,0,0,4,2,0.00020000338554382324
F03||4||droop,F03,4,droop,remove_2-4k,2-4k,remove,3.81640625,joop,loop,0,0,4,2,0.00020000338554382324
F03||4||droop,F03,4,droop,retain_4-8k,4-8k,retain,3.9609375,joop,loop,0,0,4,2,0.00020000338554382324
F03||4||droop,F03,4,droop,remove_4-8k,4-8k,remove,3.92578125,joop,loop,0,0,4,2,0.00020000338554382324
F03||36||thigh,F03,36,thigh,retain_0-0.5k,0-0.5k,retain,3.96875,bye,ate,0,0,296,5,0.00011288374662399292
F03||36||thigh,F03,36,thigh,remove_0-0.5k,0-0.5k,remove,3.037109375,thigh,thigh,1,1,1,0,0.00020000338554382324
F03||36||thigh,F03,36,thigh,retain_0.5-2k,0.5-2k,retain,3.900390625,bye,ate,0,0,296,5,0.0002000001259148121
F03||36||thigh,F03,36,thigh,remove_0.5-2k,0.5-2k,remove,3.0234375,thigh,thigh,1,1,1,0,0.00020000338554382324
F03||36||thigh,F03,36,thigh,retain_2-4k,2-4k,retain,3.73046875,bye,ate,0,0,296,5,0.00020000338554382324
F03||36||thigh,F03,36,thigh,remove_2-4k,2-4k,remove,2.908203125,thigh,thigh,1,1,1,0,0.00020000338554382324
F03||36||thigh,F03,36,thigh,retain_4-8k,4-8k,retain,2.876953125,thigh,thigh,1,1,1,0,0.00020000338554382324
F03||36||thigh,F03,36,thigh,remove_4-8k,4-8k,remove,3.666015625,bye,ate,0,0,296,5,0.00020000338554382324
F03||41||slip,F03,41,slip,retain_0-0.5k,0-0.5k,retain,3.115234375,flip,lip,0,0,2,1,0.00017101038247346878
F03||41||slip,F03,41,slip,remove_0-0.5k,0-0.5k,remove,2.69140625,slip,slip,1,1,1,0,0.00020000338554382324
F03||41||slip,F03,41,slip,retain_0.5-2k,0.5-2k,retain,3.033203125,flip,lip,0,0,2,1,0.0002000001259148121
F03||41||slip,F03,41,slip,remove_0.5-2k,0.5-2k,remove,2.724609375,slip,slip,1,1,1,0,0.00020000338554382324
F03||41||slip,F03,41,slip,retain_2-4k,2-4k,retain,2.953125,flip,lip,0,0,2,1,0.00020000338554382324
F03||41||slip,F03,41,slip,remove_2-4k,2-4k,remove,2.751953125,slip,slip,1,1,1,0,0.00020000338554382324
F03||41||slip,F03,41,slip,retain_4-8k,4-8k,retain,2.81640625,slip,slip,1,1,1,0,0.00020000338554382324
F03||41||slip,F03,41,slip,remove_4-8k,4-8k,remove,2.8671875,slip,slip,1,1,1,0,0.00020000338554382324
F03||42||slip,F03,42,slip,retain_0-0.5k,0-0.5k,retain,2.861328125,flip,lip,0,0,2,1,0.00016529671847820282
F03||42||slip,F03,42,slip,remove_0-0.5k,0-0.5k,remove,2.240234375,slip,slip,1,1,1,0,0.00020000338554382324
F03||42||slip,F03,42,slip,retain_0.5-2k,0.5-2k,retain,2.65234375,flip,lip,0,0,2,1,0.00020000338554382324
F03||42||slip,F03,42,slip,remove_0.5-2k,0.5-2k,remove,2.27734375,slip,slip,1,1,1,0,0.00020000338554382324
F03||42||slip,F03,42,slip,retain_2-4k,2-4k,retain,2.650390625,flip,lip,0,0,2,1,0.00020000338554382324
F03||42||slip,F03,42,slip,remove_2-4k,2-4k,remove,2.275390625,slip,slip,1,1,1,0,0.00020000338554382324
F03||42||slip,F03,42,slip,retain_4-8k,4-8k,retain,2.392578125,slip,slip,1,1,1,0,0.00020000338554382324
F03||42||slip,F03,42,slip,remove_4-8k,4-8k,remove,2.443359375,slip,slip,1,1,1,0,0.00020000338554382324
F03||50||root,F03,50,root,retain_0-0.5k,0-0.5k,retain,4.33203125,rude,ride,0,0,60,3,0.00016073044389486313
F03||50||root,F03,50,root,remove_0-0.5k,0-0.5k,remove,3.705078125,root,root,1,1,1,0,0.00020000338554382324
F03||50||root,F03,50,root,retain_0.5-2k,0.5-2k,retain,4.18359375,rude,ride,0,0,60,3,0.00020000338554382324
F03||50||root,F03,50,root,remove_0.5-2k,0.5-2k,remove,3.79296875,root,root,1,1,1,0,0.00020000338554382324
F03||50||root,F03,50,root,retain_2-4k,2-4k,retain,4.16796875,rude,ride,0,0,60,3,0.00020000338554382324
F03||50||root,F03,50,root,remove_2-4k,2-4k,remove,3.82421875,root,root,1,1,1,0,0.00020000338554382324
F03||50||root,F03,50,root,retain_4-8k,4-8k,retain,3.94921875,rude,ride,0,0,60,3,0.00020000338554382324
F03||50||root,F03,50,root,remove_4-8k,4-8k,remove,3.99609375,rude,ride,0,0,60,3,0.00020000338554382324
F03||51||snoop,F03,51,snoop,retain_0-0.5k,0-0.5k,retain,4.0625,slip,slip,0,0,51,3,0.00019400945166125894
F03||51||snoop,F03,51,snoop,remove_0-0.5k,0-0.5k,remove,2.8203125,snoop,snoop,1,1,1,0,0.00020000338554382324
F03||51||snoop,F03,51,snoop,retain_0.5-2k,0.5-2k,retain,3.734375,slip,slip,0,0,51,3,0.00020000338554382324
F03||51||snoop,F03,51,snoop,remove_0.5-2k,0.5-2k,remove,2.9375,snoop,snoop,1,1,1,0,0.00020000338554382324
F03||51||snoop,F03,51,snoop,retain_2-4k,2-4k,retain,3.658203125,snoop,snoop,1,1,1,0,0.00020000338554382324
F03||51||snoop,F03,51,snoop,remove_2-4k,2-4k,remove,2.966796875,snoop,snoop,1,1,1,0,0.00020000338554382324
F03||51||snoop,F03,51,snoop,retain_4-8k,4-8k,retain,3.21484375,snoop,snoop,1,1,1,0,0.00020000338554382324
F03||51||snoop,F03,51,snoop,remove_4-8k,4-8k,remove,3.359375,snoop,snoop,1,1,1,0,0.00020000338554382324
F03||60||cart,F03,60,cart,retain_0-0.5k,0-0.5k,retain,5.5234375,cut,mut,0,0,8,2,0.00018770433962345123
F03||60||cart,F03,60,cart,remove_0-0.5k,0-0.5k,remove,4.640625,cart,cart,1,1,1,0,0.00020000338554382324
F03||60||cart,F03,60,cart,retain_0.5-2k,0.5-2k,retain,5.34375,cut,mut,0,0,8,2,0.00020000338554382324
F03||60||cart,F03,60,cart,remove_0.5-2k,0.5-2k,remove,4.68359375,cart,cart,1,1,1,0,0.00020000338554382324
F03||60||cart,F03,60,cart,retain_2-4k,2-4k,retain,5.02734375,cut,mut,0,0,8,2,0.00020000338554382324
F03||60||cart,F03,60,cart,remove_2-4k,2-4k,remove,4.859375,cut,mut,0,0,8,2,0.00020000338554382324
F03||60||cart,F03,60,cart,retain_4-8k,4-8k,retain,5.03515625,cut,mut,0,0,8,2,0.00020000338554382324
F03||60||cart,F03,60,cart,remove_4-8k,4-8k,remove,4.8515625,cut,mut,0,0,8,2,0.00020000338554382324
F03||77||leak,F03,77,leak,retain_0-0.5k,0-0.5k,retain,4.55859375,reek,reek,0,0,6,2,0.00015623844228684902
F03||77||leak,F03,77,leak,remove_0-0.5k,0-0.5k,remove,4.08203125,weak,leak,1,0,1,1,0.00020000338554382324
F03||77||leak,F03,77,leak,retain_0.5-2k,0.5-2k,retain,4.484375,reek,reek,0,0,6,2,0.00020000338554382324
F03||77||leak,F03,77,leak,remove_0.5-2k,0.5-2k,remove,4.1328125,weak,leak,1,0,1,1,0.00020000338554382324
F03||77||leak,F03,77,leak,retain_2-4k,2-4k,retain,4.4296875,weak,leak,1,0,1,1,0.00020000338554382324
F03||77||leak,F03,77,leak,remove_2-4k,2-4k,remove,4.1953125,weak,leak,1,0,1,1,0.00020000338554382324
F03||77||leak,F03,77,leak,retain_4-8k,4-8k,retain,4.265625,weak,leak,1,0,1,1,0.00020000338554382324
F03||77||leak,F03,77,leak,remove_4-8k,4-8k,remove,4.359375,weak,leak,1,0,1,1,0.00020000338554382324
F03||79||thought,F03,79,thought,retain_0-0.5k,0-0.5k,retain,5.90625,not,dot,0,0,294,5,0.0002000001259148121
F03||79||thought,F03,79,thought,remove_0-0.5k,0-0.5k,remove,5.265625,thought,thought,1,1,1,0,0.00020000338554382324
F03||79||thought,F03,79,thought,retain_0.5-2k,0.5-2k,retain,5.734375,not,dot,0,0,294,5,0.00020000338554382324
F03||79||thought,F03,79,thought,remove_0.5-2k,0.5-2k,remove,5.3359375,thought,thought,1,1,1,0,0.00020000338554382324
F03||79||thought,F03,79,thought,retain_2-4k,2-4k,retain,5.703125,not,dot,0,0,294,5,0.00020000338554382324
F03||79||thought,F03,79,thought,remove_2-4k,2-4k,remove,5.37109375,thought,thought,1,1,1,0,0.00020000338554382324
F03||79||thought,F03,79,thought,retain_4-8k,4-8k,retain,5.48828125,thought,thought,1,1,1,0,0.00020000338554382324
F03||79||thought,F03,79,thought,remove_4-8k,4-8k,remove,5.609375,thought,thought,1,1,1,0,0.00020000338554382324
F03||82||seeds,F03,82,seeds,retain_0-0.5k,0-0.5k,retain,6.46875,c,a,0,0,248,5,0.00012091058306396008
F03||82||seeds,F03,82,seeds,remove_0-0.5k,0-0.5k,remove,2.84375,seeds,seeds,1,1,1,0,0.00020000338554382324
F03||82||seeds,F03,82,seeds,retain_0.5-2k,0.5-2k,retain,5.99609375,c,a,0,0,248,5,0.00020000338554382324
F03||82||seeds,F03,82,seeds,remove_0.5-2k,0.5-2k,remove,2.921875,seeds,seeds,1,1,1,0,0.00020000338554382324
F03||82||seeds,F03,82,seeds,retain_2-4k,2-4k,retain,4.47265625,see,see,0,0,23,2,0.00020000338554382324
F03||82||seeds,F03,82,seeds,remove_2-4k,2-4k,remove,2.9375,seeds,seeds,1,1,1,0,0.00020000338554382324
F03||82||seeds,F03,82,seeds,retain_4-8k,4-8k,retain,3.021484375,see you,see,0,0,3,4,0.00020000338554382324
F03||82||seeds,F03,82,seeds,remove_4-8k,4-8k,remove,3.9609375,see,see,0,0,23,2,0.00020000338554382324
F03||115||liar,F03,115,liar,retain_0-0.5k,0-0.5k,retain,4.171875,fire,five,0,0,64,3,0.00017159432172775269
F03||115||liar,F03,115,liar,remove_0-0.5k,0-0.5k,remove,3.5,liar,liar,1,1,1,0,0.00020000338554382324
F03||115||liar,F03,115,liar,retain_0.5-2k,0.5-2k,retain,4.0859375,fire,five,0,0,64,3,0.00020000338554382324
F03||115||liar,F03,115,liar,remove_0.5-2k,0.5-2k,remove,3.5078125,liar,liar,1,1,1,0,0.00020000338554382324
F03||115||liar,F03,115,liar,retain_2-4k,2-4k,retain,3.939453125,fire,five,0,0,64,3,0.00020000338554382324
F03||115||liar,F03,115,liar,remove_2-4k,2-4k,remove,3.548828125,liar,liar,1,1,1,0,0.00020000338554382324
F03||115||liar,F03,115,liar,retain_4-8k,4-8k,retain,3.576171875,fire,five,0,0,64,3,0.00020000338554382324
F03||115||liar,F03,115,liar,remove_4-8k,4-8k,remove,3.845703125,fire,five,0,0,64,3,0.00020000338554382324
F03||120||fitting,F03,120,fitting,retain_0-0.5k,0-0.5k,retain,4.33203125,good friday,briar,0,0,137,10,0.00020000338554382324
F03||120||fitting,F03,120,fitting,remove_0-0.5k,0-0.5k,remove,3.349609375,fitting,fitting,1,1,1,0,0.00020000338554382324
F03||120||fitting,F03,120,fitting,retain_0.5-2k,0.5-2k,retain,4.15234375,good friday,briar,0,0,137,10,0.00020000338554382324
F03||120||fitting,F03,120,fitting,remove_0.5-2k,0.5-2k,remove,3.421875,fitting,fitting,1,1,1,0,0.00020000338554382324
F03||120||fitting,F03,120,fitting,retain_2-4k,2-4k,retain,3.859375,good fitting,fitting,1,0,1,5,0.00020000338554382324
F03||120||fitting,F03,120,fitting,remove_2-4k,2-4k,remove,3.609375,fridding,fitting,1,0,1,3,0.00020000338554382324
F03||120||fitting,F03,120,fitting,retain_4-8k,4-8k,retain,3.763671875,fridding,fitting,1,0,1,3,0.00020000338554382324
F03||120||fitting,F03,120,fitting,remove_4-8k,4-8k,remove,3.6875,fridding,fitting,1,0,1,3,0.00020000338554382324
F03||129||dark,F03,129,dark,retain_0-0.5k,0-0.5k,retain,4.0703125,so,go,0,0,145,4,0.00012410059571266174
F03||129||dark,F03,129,dark,remove_0-0.5k,0-0.5k,remove,3.416015625,dark,dark,1,1,1,0,0.00020000338554382324
F03||129||dark,F03,129,dark,retain_0.5-2k,0.5-2k,retain,3.92578125,so,go,0,0,145,4,0.00020000338554382324
F03||129||dark,F03,129,dark,remove_0.5-2k,0.5-2k,remove,3.5078125,so,go,0,0,145,4,0.00020000338554382324
F03||129||dark,F03,129,dark,retain_2-4k,2-4k,retain,3.703125,so,go,0,0,145,4,0.00020000338554382324
F03||129||dark,F03,129,dark,remove_2-4k,2-4k,remove,3.6484375,so,go,0,0,145,4,0.00020000338554382324
F03||129||dark,F03,129,dark,retain_4-8k,4-8k,retain,3.76171875,so,go,0,0,145,4,0.00020000338554382324
F03||129||dark,F03,129,dark,remove_4-8k,4-8k,remove,3.611328125,so,go,0,0,145,4,0.00020000338554382324
F03||134||mitten,F03,134,mitten,retain_0-0.5k,0-0.5k,retain,5.375,i,a,0,0,253,5,0.00017906446009874344
F03||134||mitten,F03,134,mitten,remove_0-0.5k,0-0.5k,remove,3.990234375,mitten,mitten,1,1,1,0,0.00020000338554382324
F03||134||mitten,F03,134,mitten,retain_0.5-2k,0.5-2k,retain,5.01171875,mitten,mitten,1,1,1,0,0.00020000338554382324
F03||134||mitten,F03,134,mitten,remove_0.5-2k,0.5-2k,remove,4.1015625,mitten,mitten,1,1,1,0,0.00020000338554382324
F03||134||mitten,F03,134,mitten,retain_2-4k,2-4k,retain,4.734375,mitten,mitten,1,1,1,0,0.00020000338554382324
F03||134||mitten,F03,134,mitten,remove_2-4k,2-4k,remove,4.22265625,mitten,mitten,1,1,1,0,0.00020000338554382324
F03||134||mitten,F03,134,mitten,retain_4-8k,4-8k,retain,4.38671875,mitten,mitten,1,1,1,0,0.00020000338554382324
F03||134||mitten,F03,134,mitten,remove_4-8k,4-8k,remove,4.515625,mitten,mitten,1,1,1,0,0.00020000338554382324
F03||135||barn,F03,135,barn,retain_0-0.5k,0-0.5k,retain,4.31640625,bon,born,0,0,4,2,0.0001417761668562889
F03||135||barn,F03,135,barn,remove_0-0.5k,0-0.5k,remove,3.74609375,burn,barn,1,0,1,1,0.00020000338554382324
F03||135||barn,F03,135,barn,retain_0.5-2k,0.5-2k,retain,4.2109375,bon,born,0,0,4,2,0.00020000338554382324
F03||135||barn,F03,135,barn,remove_0.5-2k,0.5-2k,remove,3.779296875,bon,born,0,0,4,2,0.00020000338554382324
F03||135||barn,F03,135,barn,retain_2-4k,2-4k,retain,4.1328125,bon,born,0,0,4,2,0.00020000338554382324
F03||135||barn,F03,135,barn,remove_2-4k,2-4k,remove,3.837890625,bon,born,0,0,4,2,0.00020000338554382324
F03||135||barn,F03,135,barn,retain_4-8k,4-8k,retain,3.912109375,bon,born,0,0,4,2,0.00020000338554382324
F03||135||barn,F03,135,barn,remove_4-8k,4-8k,remove,4.03515625,bon,born,0,0,4,2,0.00020000338554382324
F03||136||pit,F03,136,pit,retain_0-0.5k,0-0.5k,retain,5.2890625,okay,pay,0,0,157,4,0.00015023164451122284
F03||136||pit,F03,136,pit,remove_0-0.5k,0-0.5k,remove,4.1171875,okay,pay,0,0,157,4,0.00020000338554382324
F03||136||pit,F03,136,pit,retain_0.5-2k,0.5-2k,retain,4.99609375,okay,pay,0,0,157,4,0.00020000338554382324
F03||136||pit,F03,136,pit,remove_0.5-2k,0.5-2k,remove,4.2890625,okay,pay,0,0,157,4,0.00020000338554382324
F03||136||pit,F03,136,pit,retain_2-4k,2-4k,retain,4.96484375,okay,pay,0,0,157,4,0.00020000338554382324
F03||136||pit,F03,136,pit,remove_2-4k,2-4k,remove,4.33984375,okay,pay,0,0,157,4,0.00020000338554382324
F03||136||pit,F03,136,pit,retain_4-8k,4-8k,retain,4.6015625,okay,pay,0,0,157,4,0.00020000338554382324
F03||136||pit,F03,136,pit,remove_4-8k,4-8k,remove,4.7109375,okay,pay,0,0,157,4,0.00020000338554382324
F03||5||shop,F03,5,shop,retain_0-0.5k,0-0.5k,retain,4.66796875,sharp,harp,0,0,7,2,0.00016235467046499252
F03||5||shop,F03,5,shop,remove_0-0.5k,0-0.5k,remove,3.505859375,shop,shop,1,1,1,0,0.00020000338554382324
F03||5||shop,F03,5,shop,retain_0.5-2k,0.5-2k,retain,4.2578125,shop,shop,1,1,1,0,0.0002000001259148121
F03||5||shop,F03,5,shop,remove_0.5-2k,0.5-2k,remove,3.4765625,shop,shop,1,1,1,0,0.00020000338554382324
F03||5||shop,F03,5,shop,retain_2-4k,2-4k,retain,4.12109375,shop,shop,1,1,1,0,0.00020000338554382324
F03||5||shop,F03,5,shop,remove_2-4k,2-4k,remove,3.61328125,shop,shop,1,1,1,0,0.00020000338554382324
F03||5||shop,F03,5,shop,retain_4-8k,4-8k,retain,3.892578125,shop,shop,1,1,1,0,0.00020000338554382324
F03||5||shop,F03,5,shop,remove_4-8k,4-8k,remove,3.8828125,shop,shop,1,1,1,0,0.00020000338554382324
F03||14||blend,F03,14,blend,retain_0-0.5k,0-0.5k,retain,4.88671875,lend,lend,0,0,2,1,0.00012257997877895832
F03||14||blend,F03,14,blend,remove_0-0.5k,0-0.5k,remove,3.462890625,blend,blend,1,1,1,0,0.00020000338554382324
F03||14||blend,F03,14,blend,retain_0.5-2k,0.5-2k,retain,4.5390625,lend,lend,0,0,2,1,0.00020000338554382324
F03||14||blend,F03,14,blend,remove_0.5-2k,0.5-2k,remove,3.53125,blend,blend,1,1,1,0,0.00020000338554382324
